k12_site,k21_base,k12_pop,k21_pop,k12_pop_actual_hazard,k12_map_error,R01_pop,k10_pop,A_hat,m_hat,total_n1,total_n2
1.851769433475582,0.015956013644340523,4.755680590516836,0.02768294827529506,5.311326936720974,0.11050188065235685,2.228814814814815,0.30000000000000004,557.2037037037037,2.5681818181818183,44.0,3693.0
1.7655571201764024,0.01826850266501089,4.109985427295888,0.03272946299819844,4.818579483958392,0.15905968892267636,2.233296296296296,0.30000000000000004,558.324074074074,2.3278688524590163,61.0,3624.0
0.4060848551600428,0.02634305009967654,1.0563514532921374,0.04598072420137183,1.2654221286242162,0.18058481950089184,2.287296296296296,0.3,571.824074074074,2.6013071895424837,153.0,2849.0
1.0362686743515908,0.6565915599983917,2.9848669125010936,0.9994264410646538,4.190079706821622,0.33916459643705843,2.406703703703704,0.29999999999999993,601.675925925926,2.8803986710963456,301.0,1163.0
6.5760701138267175,0.47496769144105155,17.233838918994156,0.7686162200273406,20.684739020915806,0.182521352930758,2.2458518518518518,0.3,561.4629629629629,2.6206896551724137,116.0,3427.0
1.1959219786708573,0.015415126807898853,3.109397144544229,0.027367941243971423,3.813199294782296,0.20403968349315907,2.2186296296296297,0.29999999999999993,554.6574074074074,2.6,65.0,3820.0
6.148381081423759,0.016870044779021275,12.050826919590568,0.029715982506744863,10.274501142717646,0.15946807299796503,2.204851851851852,0.29999999999999993,551.2129629629629,1.96,25.0,4026.0
0.9344577773420034,0.056644260765640886,2.486982116075568,0.09787302448955039,2.999773889516219,0.18746694183374282,2.266777777777778,0.3,566.6944444444445,2.661417322834646,127.0,3139.0
0.5159370987049798,0.012772543808642529,1.408508279464595,0.022394748390917523,1.793350787543626,0.24155463175809938,2.270518518518519,0.30000000000000004,567.6296296296297,2.73,100.0,3102.0
0.4137584549946112,0.45736507944544047,1.206004152426916,0.7595493849660377,1.6827532133853824,0.3331187280712881,2.442925925925926,0.3,610.7314814814815,2.914754098360656,305.0,672.0
1.1547891416059688,0.029497738043072482,2.952751982334249,0.050799722873821555,3.598769265728193,0.1978543055184512,2.232925925925926,0.3,558.2314814814815,2.5569620253164556,79.0,3620.0
0.6932428863226828,0.1906236703342533,1.9708284354460945,0.3204966480122192,2.64417105141154,0.29390363411577836,2.3592222222222223,0.29999999999999993,589.8055555555555,2.842911877394636,261.0,1824.0
4.920484920715466,0.0268214965943134,11.41552501605988,0.04708245842468739,11.466590659317662,0.00446337469475905,2.198777777777778,0.29999999999999993,549.6944444444445,2.32,25.0,4108.0
0.6107021543105604,0.04295997400460227,1.6400617603182974,0.07422359336505661,2.094482764628152,0.24457273264165663,2.2801851851851853,0.30000000000000004,570.0462962962963,2.6855345911949686,159.0,2942.0
1.4928413100474842,0.2005392959230878,4.115680556172578,0.3381106091600816,5.336527329272701,0.25977092385605294,2.3141481481481483,0.30000000000000004,578.5370370370371,2.7569444444444446,144.0,2491.0
2.7808021233422084,0.4776190983563301,7.39139612005245,0.7710281321254204,9.294779168631147,0.2291362255231172,2.2975925925925926,0.3,574.3981481481482,2.658008658008658,231.0,2671.0
7.244196323037934,0.3023359728679561,17.788526526570926,0.4952192212706255,19.443489975515092,0.08895863609904718,2.243259259259259,0.30000000000000004,560.8148148148148,2.4555555555555557,90.0,3475.0
0.438943619565503,0.03963885222962329,1.1670117789645709,0.06734082765200773,1.4681500000034684,0.22955665818618742,2.304259259259259,0.3,576.0648148148148,2.658682634730539,167.0,2613.0
1.4588977327886883,0.27412450721641834,4.063030185816497,0.44927972361435015,5.291386354538317,0.2641512359184195,2.3205925925925928,0.3,580.1481481481482,2.785,200.0,2376.0
1.3343145099360403,0.3971860236430997,3.7554497094167583,0.634534361929399,4.9654544570104315,0.2792967845628327,2.3543703703703707,0.30000000000000004,588.5925925925926,2.814516129032258,248.0,1896.0
1.7524006388765534,0.03317869234996476,4.232212863701864,0.05725512500989366,5.222607065233903,0.210271723103914,2.232555555555556,0.3,558.1388888888889,2.4150943396226414,53.0,3638.0
7.154484701176841,0.013422475836284302,11.056930901818754,0.02369031196494338,11.276288016937608,0.019644653129252558,2.1778518518518517,0.3,544.4629629629629,1.5454545454545454,22.0,4392.0
11.12450606037954,0.1772209844751942,25.634731356526768,0.29673830799001355,26.382837245479003,0.02876556878229767,2.196222222222222,0.3,549.0555555555555,2.3043478260869565,46.0,4132.0
0.6452843308463723,0.2674314701288734,1.8072554034736477,0.43644443912131,2.4158499032355736,0.29024180921744075,2.3743333333333334,0.29999999999999993,593.5833333333334,2.800711743772242,281.0,1610.0
5.864578095843071,0.04688588396427799,13.242595700290806,0.08100905006087915,14.12666271053864,0.06462540296068328,2.2282592592592594,0.29999999999999993,557.0648148148148,2.2580645161290325,31.0,3707.0
11.778784080821563,0.06794099109425934,25.699165267247043,0.11585659819727886,27.63687166383443,0.07269229951181436,2.21,0.29999999999999993,552.5,2.1818181818181817,22.0,3958.0
10.53012949414355,0.17710749744184576,27.33352762309602,0.29568556202601376,31.595361826064302,0.14489626543084902,2.2264814814814815,0.3,556.6203703703703,2.595744680851064,47.0,3723.0
